,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
242,21,Costa Rica,2021,87.9,Finca Dagoberto,18.2,19259.6,"Wataru & Co., Ltd.",Dagoberto Aguilera Gonzales,1550.0,,,honey,0,0,0,0,0,0,0,3,3,8,4,12,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
243,22,Costa Rica,2021,87.83,Finca Edgar,19.1,17685.45,"K.V.N. Import Export (1991) Co.,Ltd",Felipe Aguilera Gonzalez,1650.0,,,washed,0,0,0,0,0,0,0,0,4,6,2,7,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
244,23,Costa Rica,2021,87.83,LAS LAJAS Yellow Diamond,23.7,25079.81,Sulalat Coffee Trading,BENEFICIO CAFETALERO LAS LAJAS S.A.,1650.0,,,natural,0,0,0,0,0,0,0,2,3,9,1,16,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,24,Costa Rica,2021,87.8,FCJ VOLCAN AZUL Cipresal,26.3,20873.26,Arriyadh Roaster,Fernando Castro Jimenez,1650.0,,,anaerobic,0,0,0,0,0,0,0,4,5,11,0,7,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
246,25,Costa Rica,2021,87.77,Finca Victoria,19.2,20317.82,Curve Specialty coffee Roastery,Cooperativa Agrícola Industrial Victoria R.L,1500.0,,,washed,0,0,0,1,0,0,0,0,5,2,3,9,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
247,26,Costa Rica,2021,87.57,Flor de Montaña,29.4,27222.64,"K.V.N. Import Export (1991) Co.,Ltd",Deily Mora Aguilar,1700.0,,,honey,0,0,0,0,0,0,0,1,2,5,1,10,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
248,27,Costa Rica,2021,87.57,Maibel,21.1,15350.67,"Orsir Coffee Co., Ltd.",Maibel Barrantes Zuñiga,1500.0,,,anaerobic,0,0,0,0,0,0,0,0,1,9,4,13,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,28,Costa Rica,2021,87.57,Emanuel,18.5,13459.12,"K.V.N. Import Export (1991) Co.,Ltd",Procesadora de café sin limites S.A.,1500.0,,,others_process,0,0,0,0,0,0,1,0,4,9,0,13,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,29,Costa Rica,2021,87.5,San Cristobal,18.1,15562.38,"Wataru & Co., Ltd.",Danilo Salazar Arias,1700.0,,,honey,0,0,0,0,0,0,0,1,2,4,2,11,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
251,30,Costa Rica,2021,87.37,El Chayote Emma,18.0,19047.96,"Wataru & Co., Ltd.",Jennifer Castro Barquero,1665.0,,,washed,0,0,0,1,0,0,0,0,4,7,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
252,1,Costa Rica,2022,91.08,Don Cayito,138.6,45833.63,"Coffee Me Up (Korea), Coffee Therapy (Thailand), Cuppingpost, COFFEE FINDER, TXT Coffee(.txt), BARISTATUS⁣",Luis Ricardo Calderón Madrigal,,,,honey,0,1,0,0,0,0,0,1,2,5,4,15,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
253,1,Costa Rica,2022,91.08,Don Cayito,140.1,41696.56,"Fisher coffee 啡舍 /青岛李想珈 /东方国际商业（集团）有限公司/CoffeeBuff/SHANGHAI CARMO TRADING CO. ,LTD(珈露梦咖啡). 上海日常想喝咖啡有限公司 Shanghai Daily Common Coffee Co., LTD. June’s Garden Coffee 六月花园咖啡",Luis Ricardo Calderón Madrigal,,,,honey,0,1,0,0,0,0,0,1,2,5,4,15,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
254,2,Costa Rica,2022,90.06,El Cedro – Hacienda San Isidro Labra,61.5,40675.49,AROMA GROUP,Johel Monge Naranjo,,,,honey,0,0,0,1,0,0,1,0,2,5,5,18,2,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
255,2,Costa Rica,2022,90.06,El Cedro – Hacienda San Isidro Labra,61.1,38390.35,"Fisher coffee 啡舍 /青岛李想珈 /东方国际商业（集团）有限公司/CoffeeBuff/SHANGHAI CARMO TRADING CO. ,LTD(珈露梦咖啡）/ Olympia Graeco Egyptian Coffee (OGECoffee) /Raku Coffee Roaster. 上海日常想喝咖啡有限公司 Shanghai Daily Common Coffee Co., LTD. AOKKA.",Johel Monge Naranjo,,,,honey,0,0,0,1,0,0,1,0,2,5,5,18,2,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
256,3,Costa Rica,2022,90.0,Los Toños,43.2,22857.55,SARUTAHIKO COFFEE,John Alvarado Abarca,,,,others_process,0,0,0,0,0,0,0,2,5,6,5,11,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,3,Costa Rica,2022,90.0,Los Toños,43.0,22751.73,AROMA GROUP,John Alvarado Abarca,,,,others_process,0,0,0,0,0,0,0,2,5,6,5,11,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,4,Costa Rica,2022,89.78,Fcj Volcan Azul El Cedro,66.0,50199.6,Black Gold Coffee,Fernando Castro Jimenez,,,,others_process,0,0,0,0,0,0,0,0,1,3,3,22,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
259,5,Costa Rica,2022,89.61,Burío,61.5,46776.9,Blue Bottle Coffee,Luis Alberto Monge Ureña,,,,honey,1,1,0,0,0,0,0,0,3,5,2,23,3,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,6,Costa Rica,2022,89.28,Don Eli,85.5,39583.94,Sulalat Coffee Trading,Jacob Montero Cordero,,,,natural,1,1,0,0,0,1,0,0,3,2,4,13,0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
261,7,Costa Rica,2022,89.22,La Bandera,22.7,21018.84,Hangzhou Superbeans Import,Juan Diego Hidalgo Umaña,,,,washed,0,1,0,0,0,0,1,1,4,4,8,12,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
262,8,Costa Rica,2022,89.22,Santa Teresa,40.1,37130.19,意可坊咖啡 for 领地 La Finca/ 芦田家中岛英男/ Fisher Coffee/ 咖乐乐KOLAKOLA COFFEE,ROGER UREÑA HIDALGO,,,,natural,1,1,0,0,0,0,0,1,4,8,4,21,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263,9,Costa Rica,2022,88.75,Finca Toño,22.0,24008.38,"Foosung HDS, AROUND COFFEE(YJ), Coffee Cherry, KINGKONGDRIP & COLLIDE COFFEE, LaB Coffee & Rosters, D:MINE COFFEE ROASTERS",Alexis Aguilera González.,,,,honey,0,1,0,0,0,0,0,1,5,5,4,13,3,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264,10,Costa Rica,2022,88.53,Las Nubes,20.0,21164.4,"意可坊咖啡 for 芦田家中岛英男/ GozoCafe/ Fisher Coffee/ Global Beans Co., Ltd/ Green Bean Intertrade/ 咖乐乐KOLAKOLA COFFEE",ROGER UREÑA HIDALGO,,,,washed,1,0,0,0,0,0,0,0,3,9,1,12,5,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
265,11,Costa Rica,2022,88.07,Higueron De Finca Carrizal,17.5,13310.5,"Foosung HDS, AROUND COFFEE(YJ), Coffee Cherry, KINGKONGDRIP & COLLIDE COFFEE, LaB Coffee & Rosters, D:MINE COFFEE ROASTERS",Servicios Cori S.A.,,,,washed,1,1,0,0,0,0,0,2,5,2,3,15,0,0,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
266,12,Costa Rica,2022,88.0,Pie San,20.2,14696.11,NOZY COFFEE,Oscar Adolfo Monge Ureña,,,,honey,1,0,0,0,0,0,0,0,2,6,2,18,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
267,13,Costa Rica,2022,87.82,Gloriana,17.5,18518.85,"MUSEO Co., Ltd. // Cygnus Coffee // huelgo // liike coffee",HEARTY COFFEE S.A,,,,washed,0,0,0,0,0,0,0,1,4,7,3,14,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,14,Costa Rica,2022,87.76,Fcj Volcan Azul Cipresal,40.1,30500.06,Sulalat Coffee Trading,Fernando Castro Jimenez,,,,others_process,1,1,0,0,0,1,0,1,1,4,3,15,4,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
269,15,Costa Rica,2022,87.75,Don Joel,17.2,18201.38,"Wataru & Co., Ltd.",ALLAN OVIEDO RODRIGUEZ,,,,washed,0,0,0,0,0,0,0,3,9,6,1,13,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,16,Costa Rica,2022,87.74,Las Nubes,30.1,29861.61,elbgold Röstkaffee GmbH,Luis Roberto Mata Naranjo,,,,honey,0,1,0,0,0,0,1,0,4,5,4,18,1,0,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
271,17,Costa Rica,2022,87.71,El Salitre,16.0,16931.52,SARUTAHIKO COFFEE,Jhonny Alvarado Fonseca,,,,others_process,0,1,0,0,0,0,0,0,5,3,2,22,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
272,18,Costa Rica,2022,87.41,San Cristobal,23.0,16733.19,"Wataru & Co., Ltd.",San Cristóbal del Llano,,,,natural,0,0,0,0,0,0,0,1,8,4,1,13,2,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,19,Costa Rica,2022,87.38,Hacienda De Colima Alto,16.0,12169.6,TIMESCULB,Alejo Castro Kahle,,,,others_process,0,0,0,0,0,1,0,0,4,3,2,16,3,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,20,Costa Rica,2022,87.24,La Isla,15.9,18928.95,honu加藤珈琲店株式会社,Jiménez y Padilla,,,,honey,1,1,0,1,0,0,1,0,6,2,2,18,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,21,Costa Rica,2022,87.21,La Planada,16.1,17037.34,Kyokuto Fadie Corporation,Marlen Barrantes Zuñiga,,,,natural,1,1,0,0,0,1,0,1,6,3,0,15,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,22,Costa Rica,2022,87.09,Don Mayo El Cedral,16.6,15919.57,"TAKAMURA COFFEE ROASTERS, DEAR ROAST, IMOM COFFEE ROASTERS, Q.O.L. COFFEE,OBROS COFFEE by MARUKAI",Héctor Bonilla Cruz,,,,honey,0,0,0,0,1,0,0,1,5,7,5,17,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277,1,Costa Rica,2023,91.08,El Cedro – San Isidro Labrador,60.5,28009.69,"Orsir Coffee -Taiwan. Mindfo Coffee, VWI by CHADWANG",Johel Monge Naranjo,1950.0,,,honey,1,0,0,0,0,1,0,0,2,2,2,9,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
278,1,Costa Rica,2023,91.08,El Cedro – San Isidro Labrador,60.6,28055.98,"Fisher coffee 啡舍 /playbeans喜豆豆咖啡烘焙 /DECAMERON COFFEE/青岛李想珈 /东方国际商业（集团）有限公司 /CHG (剁手咖啡群) – CoffeeBuff/ SHANGHAI CARMO TRADING CO., LTD (珈露梦咖啡）",Johel Monge Naranjo,1950.0,,,honey,1,0,0,0,0,1,0,0,2,2,2,9,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
279,2,Costa Rica,2023,91.0,Finca VOO,23.6,7804.28,"Nanjing Eco Farm Trading Co., Ltd. – China, Lagooon Coffee百灵岛咖啡，June’s Garden Coffee北京六月花园咖啡，芦田家中岛英男，TWO HANDS FULL (Indonesia)",SOLIS&CORDERO,1960.0,,,natural,0,1,0,0,0,1,0,0,1,1,3,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,2,Costa Rica,2023,91.0,Finca VOO,24.7,6534.39,Sulalat Coffee Trading – Saudi Arabia,SOLIS&CORDERO,1960.0,,,natural,0,1,0,0,0,1,0,0,1,1,3,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
281,3,Costa Rica,2023,90.85,Finca Don Cayito,30.0,9920.7,One to Two Coffee – Thailand,Luis Ricardo Calderon Madrigal,1950.0,,,honey,0,1,0,0,0,0,0,1,2,2,0,7,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
282,3,Costa Rica,2023,90.85,Finca Don Cayito,30.0,9920.7,"Coffee Me Up (Korea), Coffee Therapy (Thailand), DNU COFFEE, Bean & Bean Coffee (New York) , jibbilittles coffee roasters",Luis Ricardo Calderon Madrigal,1950.0,,,honey,0,1,0,0,0,0,0,1,2,2,0,7,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
283,4,Costa Rica,2023,90.27,San Martín,20.0,12566.4,MOLLIF COFFEE – South Korea,Rodolfo Rivera Rodríguez,1750.0,,,others_process,0,0,0,0,1,0,0,0,0,2,2,11,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
284,5,Costa Rica,2023,90.19,El Chizo,12.0,12698.64,"Saerin co.,Ltd(MGPG) – South Korea",Agrícola el Chizo,1600.0,,,washed,1,1,0,0,0,1,0,0,0,1,0,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,6,Costa Rica,2023,90.15,HACIENDA COPEY,26.0,19775.34,"REC COFFEE, TAOCA COFFEE, GESHARY COFFEE","DAITO GIKEN COSTA RICA, S.A.",1860.0,,,natural,0,0,0,0,0,1,0,0,3,4,3,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
286,7,Costa Rica,2023,89.81,Las Nubes,38.7,30714.64,Sulalat Coffee Trading – Saudi Arabia,Roberto Mata Naranjo,1750.0,,,natural,1,0,0,0,0,0,0,0,0,2,1,13,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
287,8,Costa Rica,2023,89.58,FCJ VOLCAN AZUL,17.1,13006.09,"GSC International Co., Ltd – South Korea",Fernando Castro Jimenez,1600.0,,,anaerobic,0,0,0,0,0,0,0,1,5,2,1,10,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
288,9,Costa Rica,2023,89.5,SANTA TERESA,16.0,12698.56,Coffee Libre – South Korea,ROGER UREÑA HIDALGO,2000.0,,,anaerobic,0,0,0,0,0,1,0,0,2,6,2,15,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
289,10,Costa Rica,2023,89.38,CIPRESAL – FCJ VOLCAN AZUL,16.0,12169.44,"Foosung Corporation. – South Korea, Olympia Graeco Egyptian Coffee (OGE Coffee) / Raku Coffee Roaster",Fernando Castro Jimenez,,,,others_process,0,0,0,0,0,0,0,0,1,4,0,12,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290,11,Costa Rica,2023,88.67,Don Danilo,13.6,13042.54,"Dabov Specialty Coffee, Coffee Me Up (Korea), Coffee Therapy (Thailand)",San Cristóbal del Llano,1600.0,,,natural,1,0,0,0,0,0,0,1,3,6,2,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
291,12,Costa Rica,2023,88.63,Pie San,15.1,11484.91,NOZY COFFEE – Japan,Oscar Adolfo Monge Ureña.,1900.0,,,honey,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
292,13,Costa Rica,2023,88.58,HACIENDA COPEY – ITADAKI ESTATE,18.1,13766.68,Brew92 – Saudi Arabia,"DAITO GIKEN COSTA RICA, S.A.",,,,honey,1,1,0,1,0,0,0,1,2,3,2,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
293,14,Costa Rica,2023,88.25,GLORIANA,9.8,10370.56,terarosa – South Korea,HEARTY COFFEE s a,1600.0,,,natural,0,1,0,0,0,1,0,0,2,7,0,11,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
294,15,Costa Rica,2023,88.17,Don Darío – San Isidro Labrador,13.4,7976.35,"Xiamen Doowell Ocean Biotechnology Co., Ltd. – China",Johel Monge Naranjo,1980.0,,,anaerobic,0,0,0,0,0,0,0,0,3,2,4,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
295,16,Costa Rica,2023,88.04,Don Joaquín,13.5,8482.32,"Orsir International Co., Ltd. – Taiwan,Mindfo Coffee
海南惊探号咖啡",Jose Enrique Romero Chacon,2000.0,,,anaerobic,1,1,0,0,0,1,0,0,4,4,2,10,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
296,17,Costa Rica,2023,87.96,La Planada,12.0,9127.08,honu加藤珈琲店株式会社 – Japan,Cesar Manuel Lopez Barrantes,,,,natural,1,1,0,0,0,0,0,0,2,2,1,14,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,18,Costa Rica,2023,87.96,Don Mayo Los Tucanes,15.3,11637.03,"Nanjing Eco Farm Trading Co., Ltd. – China , La Finca领地，铜山里咖啡，珈琲豆专门店， 乔治队长， TWO HANDS FULL (Indonesia)",Luis Pablo Bonilla Solis,1800.0,,,washed,1,1,0,0,0,0,0,0,2,2,1,16,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
298,19,Costa Rica,2023,87.96,SIN LIMITES,16.5,9821.63,Kyokuto Fadie Corporation – Japan,MARIBEL BARRANTES ZUñIGA,1600.0,,,honey,1,0,0,0,0,1,0,1,3,4,1,10,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
299,20,Costa Rica,2023,87.92,Finca Toño,9.1,6620.43,"Wataru & Co., Ltd. – Japan",Bernabe Aguilera Gonzalez,1500.0,,,anaerobic,0,0,0,0,0,0,0,0,3,3,1,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,21,Costa Rica,2023,87.92,SIN LIMITES CR7,10.4,6190.6,"Wataru & Co., Ltd. – Japan",JOSE JAIME CARDENAS ROJAS,1600.0,,,natural,1,1,0,0,0,0,0,0,1,7,0,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
301,22,Costa Rica,2023,87.83,FINCA LA ROCA,10.3,6471.7,Wataru for Voila Coffee. – Japan,CAFETALERA EL NIDO,1650.0,,,others_process,0,0,0,0,0,0,0,0,5,3,3,11,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302,23,Costa Rica,2023,87.83,FINCA DAVID,11.9,7083.48,"Wataru & Co., Ltd. – Japan",MARIBEL BARRANTES ZUñIGA,1600.0,,,natural,1,0,0,0,0,0,0,0,5,7,1,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,24,Costa Rica,2023,87.75,El Burío.,11.4,8670.73,NOZY COFFEE – Japan,Luis Alberto Monge Ureña.,1900.0,,,honey,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,25,Costa Rica,2023,87.71,Don Joel,10.2,10793.84,mychem – South Korea,ALLAN OVIEDO RODRIGUEZ,1600.0,,,washed,0,1,0,0,0,0,0,1,1,3,2,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,26,Costa Rica,2023,87.71,El Alto,10.1,7681.96,mychem – South Korea,Eugenio Portuguez Hernández,1700.0,,,natural,0,0,0,1,0,0,1,1,6,5,1,10,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,27,Costa Rica,2023,87.62,DON ELI,16.4,8677.4,"Cuppers of Korea
Anthracite
Five_C_CoffeeWorks
AGCOFFEE
Rough_Roasters
O,Kam",Jacob Montero Cordero,1900.0,,,natural,1,1,0,0,0,0,0,0,3,3,3,10,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
307,28,Costa Rica,2023,87.37,Ladera Alessia,10.1,7681.96,"Wataru & Co., Ltd. – Japan",Jennifer Castro Barquero,1675.0,,,washed,1,0,0,1,0,0,0,0,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,29,Costa Rica,2023,87.29,Fideluz,10.0,9259.4,"Wataru & Co., Ltd. – Japan",LUZ MARINA BARRANTES,1550.0,,,washed,1,0,0,0,0,0,0,0,1,2,1,10,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,30,Costa Rica,2023,87.29,Don Egidio Rodriguez,9.1,5416.78,Wataru for OGAWA COFFEE. – Japan,Allan Rodriguez Vega,1600.0,,,anaerobic,1,0,0,0,0,0,0,2,3,1,1,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
